"installid"	"sessionid"	"time"	"lat"	"lng"	"accuracy"
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:32:48"	40.7246508	-73.9934249	20.111
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:31:46"	40.7246508	-73.9934249	20.111
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:30:42"	40.7245605	-73.9935219	36
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:50:55"	40.7246508	-73.9934249	20.242
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:49:54"	40.7246508	-73.9934249	20.19
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:55:14"	40.7246508	-73.9934249	19.918
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:54:13"	40.7246508	-73.9934249	19.918
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:52:56"	40.7246508	-73.9934249	19.918
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:56:15"	40.7246508	-73.9934249	19.918
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:10:50"	40.7246508	-73.9934249	20.209
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:09:14"	40.7246508	-73.9934249	20.204
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:08:05"	40.7246508	-73.9934249	20.204
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:06:57"	40.7246508	-73.9934249	19.886
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:05:21"	40.7246508	-73.9934249	20.209
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:04:20"	40.7246508	-73.9934249	20.209
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:02:20"	40.7246508	-73.9934249	20.166
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:01:12"	40.7246508	-73.9934249	19.906
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:00:12"	40.7246508	-73.9934249	20.203
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 22:59:10"	40.7246508	-73.9934249	20.15
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:23:28"	40.7246508	-73.9934249	20.185
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:22:22"	40.7246508	-73.9934249	20.185
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:21:21"	40.7246508	-73.9934249	20.185
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:18:23"	40.7246508	-73.9934249	20.211
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:17:14"	40.7246508	-73.9934249	20.211
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:16:12"	40.7246508	-73.9934249	20.211
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:14:35"	40.7246508	-73.9934249	20.211
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:13:31"	40.7246508	-73.9934249	20.461
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:12:29"	40.7246508	-73.9934249	20.461
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:41:00"	40.7245093	-73.9935168	22.259
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:39:59"	40.7246508	-73.9934249	22.694
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:38:26"	40.7246508	-73.9934249	19.957
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:35:33"	40.7246508	-73.9934249	19.957
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:34:32"	40.7246508	-73.9934249	19.957
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:33:27"	40.7246508	-73.9934249	20.612
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:32:26"	40.7246508	-73.9934249	20.612
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:31:21"	40.7246508	-73.9934249	20
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:28:33"	40.7246508	-73.9934249	20.144
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:27:27"	40.7246508	-73.9934249	20.144
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:26:26"	40.7246508	-73.9934249	20.144
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:44:42"	40.722786	-73.994435	20.06
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:42:32"	40.7239948	-73.9937004	20.248
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:41:36"	40.7244321	-73.9935168	20.667
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:41:36"	40.7244321	-73.9935168	20.667
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:41:36"	40.7244321	-73.9935168	20.667
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:57:20"	40.7093642	-73.9911322	40.5
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:56:06"	40.7128785	-73.9934708	699.999
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:51:00"	40.7243845	-73.9959041	20.183
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:49:58"	40.7235741	-73.9961796	21.312
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:48:57"	40.7232703	-73.9953991	20.714
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:47:46"	40.7228763	-73.9945268	20.081
"b24722d1-e5e6-4f8b-ab58-8b50627de651"	"579aa11c498e46c0ce25f1db"	"2016-07-28 23:46:44"	40.7228763	-73.9945268	20.081
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 15:38:30"	40.7241607	-73.9967764	22.806
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 15:39:37"	40.7235668	-73.9971777	23
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 15:40:39"	40.7228686	-73.9977405	21.837
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 15:42:08"	40.722702	-73.9981996	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 15:43:09"	40.722676	-73.998016	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 15:44:23"	40.7227081	-73.99797	20.117
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 15:45:23"	40.7227081	-73.99797	20.117
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 15:46:31"	40.7227723	-73.9979239	20
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 15:48:26"	40.7227723	-73.9979239	20
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 15:49:26"	40.7227723	-73.9979239	20
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 15:50:27"	40.722689	-73.9981078	19.88
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 15:51:28"	40.722689	-73.9981078	19.88
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 15:52:28"	40.722689	-73.9981078	19.872
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 15:53:48"	40.7228884	-73.9987653	39.855
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 15:54:49"	40.7233737	-73.9996687	22.473
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 15:55:50"	40.7238245	-74.0001546	23.804
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 15:56:51"	40.7241026	-74.000999	29
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 15:58:25"	40.724107	-74.001172	20
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 15:59:26"	40.7241788	-74.0011564	36
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:00:27"	40.7243161	-74.0014132	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:01:33"	40.7241035	-74.0012755	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:02:35"	40.7243031	-74.0013214	20.085
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:03:36"	40.7243161	-74.0014132	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:04:36"	40.7243161	-74.0014132	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:06:12"	40.7241458	-74.0011156	30
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:07:13"	40.7243161	-74.0014132	20.282
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:08:14"	40.7243161	-74.0014132	20.282
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:09:20"	40.7245166	-74.00201	19.932
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:10:22"	40.7250754	-74.0013214	22.025
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:11:23"	40.7257315	-74.001046	20.175
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:12:24"	40.7261167	-74.0004951	21.018
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:13:39"	40.726207	-74.0005869	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:14:40"	40.7262261	-74.0004491	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:15:45"	40.726207	-74.0005869	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:16:46"	40.726194	-74.0004951	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:17:53"	40.726194	-74.0004951	19.853
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:19:55"	40.7270105	-73.9999901	19.955
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:20:56"	40.7270296	-73.9998523	20.886
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:21:57"	40.7274921	-73.9993014	20.36
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:22:58"	40.7281741	-73.9992096	20.257
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:23:59"	40.7284969	-73.9998523	20.075
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:25:00"	40.7289681	-74.0007246	19.951
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:26:01"	40.7292588	-74.0014132	20.257
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:27:02"	40.7302636	-74.0019641	20.693
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:28:03"	40.7298393	-74.0022396	21.017
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:29:05"	40.7304189	-74.002515	19.845
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:30:05"	40.7289021	-73.9997145	500
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:31:07"	40.7314671	-74.00201	19.948
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:32:08"	40.7318263	-74.0012755	19.947
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:33:09"	40.7308935	-74.001505	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:34:30"	40.731048	-74.001505	20.638
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:36:30"	40.7310159	-74.001551	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:37:30"	40.7310159	-74.001551	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:38:31"	40.7310159	-74.001551	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:39:34"	40.7310159	-74.001551	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:40:44"	40.7310159	-74.001551	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:41:48"	40.7304441	-74.0021478	20.031
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:42:49"	40.7308441	-74.0027905	20.1
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:44:51"	40.7322549	-74.0037546	20.403
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:45:53"	40.7326992	-74.0038923	19.883
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:46:54"	40.7334592	-74.0043514	20.163
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:47:55"	40.734116	-74.0046268	20.079
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:48:56"	40.7347598	-74.0048104	20.715
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:49:56"	40.7353906	-74.0049023	20.301
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:51:10"	40.7358027	-74.0050859	20.264
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:52:12"	40.7359441	-74.0049941	19.885
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:53:13"	40.7358799	-74.0050859	20.078
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:54:13"	40.7358799	-74.0050859	20.078
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:55:13"	40.7359441	-74.0049941	21.177
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:56:25"	40.7370521	-74.0057286	22.563
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:57:26"	40.7375145	-74.0051777	19.87
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:58:27"	40.7377002	-74.0045809	20.144
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 16:59:28"	40.7381947	-74.0039841	20.049
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:00:29"	40.7390432	-74.0034332	20.452
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:01:30"	40.7385972	-74.0021937	21.246
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:03:32"	40.738153	-74.002056	20.096
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:04:33"	40.738153	-74.002056	20.087
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:05:34"	40.7381339	-74.0021937	21.2
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:06:49"	40.7374702	-74.0015969	20.254
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:07:50"	40.7372246	-74.0009541	20.043
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:08:51"	40.7360447	-74.000875	142.955
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:09:52"	40.7356282	-74.0005869	19.868
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:10:54"	40.7348682	-74.0001278	21.016
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:11:55"	40.7343658	-73.9998523	20.276
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:12:57"	40.7335546	-73.9995769	20.071
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:13:58"	40.7329889	-73.9999441	20.861
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:14:59"	40.7324986	-73.9992096	20.018
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:16:00"	40.7320214	-73.9985669	20.683
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:17:01"	40.7316925	-73.9981537	21.203
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:18:49"	40.7310669	-73.9972814	21.716
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:19:49"	40.7310669	-73.9972814	21.716
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:21:49"	40.7310669	-73.9972814	20.36
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:23:51"	40.7306166	-73.9973732	22.737
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:24:51"	40.7306166	-73.9973732	22.737
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:26:37"	40.7306157	-73.9968223	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:27:49"	40.7291844	-73.9959925	59.306
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:28:50"	40.7288759	-73.995445	21.658
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:29:51"	40.7285912	-73.9945268	20.089
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:30:52"	40.7281269	-73.9939759	20.307
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:32:53"	40.7279455	-73.9932413	19.986
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:33:54"	40.7279455	-73.9932413	19.986
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:36:35"	40.7279455	-73.9932413	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:37:36"	40.7279455	-73.9932413	19.704
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:38:42"	40.7279455	-73.9932413	19.795
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:39:42"	40.7279455	-73.9932413	19.795
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:40:44"	40.727451	-73.9938381	50
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:41:46"	40.7266857	-73.9941595	20.44
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:42:47"	40.7260265	-73.9947235	33.412
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:43:48"	40.7253546	-73.9948482	20.725
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:44:50"	40.7253631	-73.9963535	107.31
"e04a23af-2819-4a4e-96c0-92c6776d2bf7"	"579b98bf498e15f2aa23a26d"	"2016-07-29 17:45:51"	40.7244627	-73.996455	21.02
